gene_id	external_gene_name	entrezgene_id
ENSMUSG00000032554	Trf	22041
ENSMUSG00000021647	Cartpt	27220
ENSMUSG00000037335	Hand1	15110
ENSMUSG00000074863	Platr25	108167344
ENSMUSG00000003528	Slc25a1	13358
ENSMUSG00000021694	Ercc8	71991
ENSMUSG00000095540	Esp4	100126777
ENSMUSG00000047894	Ang2	11731
ENSMUSG00000024154	Gtf2a1l	71828
ENSMUSG00000023045	Soat2	223920
ENSMUSG00000026288	Inpp5d	16331
ENSMUSG00000013833	Med16	216154
ENSMUSG00000020151	Ptprr	19279
ENSMUSG00000020831	0610010K14Rik	104457
ENSMUSG00000047686	Rtl3	213436
ENSMUSG00000034453	Polr3b	70428
ENSMUSG00000031558	Slit2	20563
ENSMUSG00000067297	Ifit1bl2	112419
ENSMUSG00000026315	Serpinb8	20725
ENSMUSG00000004864	Mapk13	26415
ENSMUSG00000050766	Ear14	53877
ENSMUSG00000050766	Ear14	503847
ENSMUSG00000036446	Lum	17022
ENSMUSG00000051029	Serpinb1b	282663
ENSMUSG00000040943	Tet2	214133
ENSMUSG00000034532	Fbxo16	50759
ENSMUSG00000047284	Neurl4	216860
ENSMUSG00000047502	Mroh7	381538
ENSMUSG00000038733	Wdr26	226757
ENSMUSG00000019932	Kera	16545
ENSMUSG00000038740	Mvb12b	72543
ENSMUSG00000028789	Azin2	242669
ENSMUSG00000037010	Apln	30878
ENSMUSG00000064272	Gpbar1	227289
ENSMUSG00000093376	Vmn1r23	171197
ENSMUSG00000019936	Epyc	13516
ENSMUSG00000024734	Zp1	22786
ENSMUSG00000031904	Slc7a6	330836
ENSMUSG00000059994	Fcrl1	229499
ENSMUSG00000034329	Brip1	237911
ENSMUSG00000049115	Agtr1a	11607
ENSMUSG00000031995	St14	19143
ENSMUSG00000042510	AA986860	212439
ENSMUSG00000024227	Pdzph1	69239
ENSMUSG00000033909	Usp36	72344
ENSMUSG00000047025	Ccer1	66716
ENSMUSG00000094464	Olfr339	258951
ENSMUSG00000032050	Rdx	19684
ENSMUSG00000034459	Ifit1	15957
ENSMUSG00000037375	Hhat	226861
ENSMUSG00000094266	Olfr340	258953
ENSMUSG00000031449	Atp4b	11945
ENSMUSG00000093957	Esp3	100126766
ENSMUSG00000019900	Rfx6	320995
ENSMUSG00000049929	Lpar4	78134
ENSMUSG00000020687	Cdc27	217232
ENSMUSG00000007458	M6pr	17113
ENSMUSG00000073396	Esp1	619517
ENSMUSG00000002981	Clptm1	56457
ENSMUSG00000041741	Pde3a	54611
ENSMUSG00000047222	Rnase2a	93726
ENSMUSG00000020014	Cfap54	380654
ENSMUSG00000075387	Olfr341	258952
ENSMUSG00000050876	Spata31d1a	72219
ENSMUSG00000038437	Mllt6	246198
ENSMUSG00000009378	Slc16a12	240638
ENSMUSG00000032553	Srprb	20818
ENSMUSG00000039037	St6galnac5	26938
ENSMUSG00000022157	Mcpt8	17231
ENSMUSG00000076433	Cep295nl	58251
ENSMUSG00000026478	Lamc1	226519
ENSMUSG00000017466	Timp2	21858
ENSMUSG00000019303	Psmc3ip	19183
ENSMUSG00000111869	Olfr342	258950
ENSMUSG00000039047	Pigk	329777
ENSMUSG00000020097	Sgpl1	20397
ENSMUSG00000021670	Hmgcr	15357
ENSMUSG00000003923	Tfam	21780
ENSMUSG00000026457	Adipor1	72674
ENSMUSG00000102805	Gm37240	99889
ENSMUSG00000079299	Klrb1	100043861
ENSMUSG00000033880	Lgals3bp	19039
ENSMUSG00000038722	Bud31	231889
ENSMUSG00000026415	Fcamr	64435
ENSMUSG00000053604	Rpia	19895
ENSMUSG00000038925	E330034G19Rik	105418
ENSMUSG00000030505	Prmt3	71974
ENSMUSG00000074513	Arfip1	99889
ENSMUSG00000094081	Gm20826	100040160
ENSMUSG00000050921	P2ry10	78826
ENSMUSG00000037157	Il22ra1	230828
ENSMUSG00000021236	Entpd5	12499
ENSMUSG00000042306	S100a14	66166
ENSMUSG00000039838	Slc45a1	242773
ENSMUSG00000096822	Olfr344	258621
ENSMUSG00000017801	Mlx	21428
ENSMUSG00000040287	Stac3	237611
ENSMUSG00000048483	Zdhhc22	238331
ENSMUSG00000001763	Tspan33	232670
ENSMUSG00000032875	Arhgef17	207212
ENSMUSG00000100645	Gm28576	101056210
ENSMUSG00000023930	Crisp2	22024
ENSMUSG00000031450	Grk1	24013
ENSMUSG00000028085	Gatb	229487
ENSMUSG00000059251	Olfr345	258947
ENSMUSG00000045503	Sys1	66460
ENSMUSG00000037005	Xpnpep2	170745
ENSMUSG00000026688	Mgst3	66447
ENSMUSG00000074457	S100a16	67860
ENSMUSG00000022661	Cd200	17470
ENSMUSG00000093989	Rnasek	52898
ENSMUSG00000021263	Degs2	70059
ENSMUSG00000047026	Acsm4	233801
ENSMUSG00000029126	Nsg1	18196
ENSMUSG00000025575	Cant1	76025
ENSMUSG00000029624	Ptcd1	71799
ENSMUSG00000034543	Morc2a	74522
ENSMUSG00000021322	Aoah	27052
ENSMUSG00000073139	Tmem185a	236848
ENSMUSG00000034621	Gpatch8	237943
ENSMUSG00000044243	Bhlha9	320522
ENSMUSG00000040314	Ctsg	13035
ENSMUSG00000037331	Larp1	73158
ENSMUSG00000061086	Myl4	17896
ENSMUSG00000038248	Sobp	109205
ENSMUSG00000017734	Dbndd2	52840
ENSMUSG00000029125	Stx18	71116
ENSMUSG00000051000	Fam160a1	229488
ENSMUSG00000010136	Pifo	100503311
ENSMUSG00000039656	Rxrb	20182
ENSMUSG00000053253	Ndfip2	76273
ENSMUSG00000091311	Spata31d1b	238662
ENSMUSG00000108763	Gm36028	102639802
ENSMUSG00000095324	Gm20825	108168578
ENSMUSG00000047496	Rnf152	320311
ENSMUSG00000019179	Mdh2	17448
ENSMUSG00000054293	P2ry10b	213438
ENSMUSG00000014542	Clec4f	51811
ENSMUSG00000030417	Pdcd5	56330
ENSMUSG00000073424	Cyp4f15	106648
ENSMUSG00000032376	Usp3	235441
ENSMUSG00000017697	Ada	11486
ENSMUSG00000017446	C1qtnf1	56745
ENSMUSG00000002017	Fam98a	72722
ENSMUSG00000040669	Phc1	13619
ENSMUSG00000015243	Abca1	11303
ENSMUSG00000032740	Ccdc88a	108686
ENSMUSG00000066512	Klk1b5	16622
ENSMUSG00000002332	Dhrs1	52585
ENSMUSG00000041287	Sox15	20670
ENSMUSG00000050164	Mchr1	207911
ENSMUSG00000056498	Tmem154	320782
ENSMUSG00000035773	Kiss1r	114229
ENSMUSG00000043873	Chil5	229687
ENSMUSG00000044120	Olfr683	259047
ENSMUSG00000018761	Mpdu1	24070
ENSMUSG00000094764	Olfr346	258940
ENSMUSG00000040485	Lrrc52	240899
ENSMUSG00000050288	Fzd2	57265
ENSMUSG00000028086	Fbxw7	50754
ENSMUSG00000017720	Trp53tg5	73603
ENSMUSG00000041328	Pcf11	74737
ENSMUSG00000047225	Olfr684	244187
ENSMUSG00000031388	Naa10	56292
ENSMUSG00000030741	Spns1	73658
ENSMUSG00000040280	Ndufa4l2	407790
ENSMUSG00000035781	R3hdm4	109284
ENSMUSG00000024187	Fam234a	106581
ENSMUSG00000095930	Nim1k	245269
ENSMUSG00000027384	Ndufaf5	69487
ENSMUSG00000025403	Shmt2	108037
ENSMUSG00000058806	Col13a1	12817
ENSMUSG00000018925	Heatr9	629303
ENSMUSG00000047794	Olfr685	258160
ENSMUSG00000051455	Meioc	268491
ENSMUSG00000068922	Msto1	229524
ENSMUSG00000040035	Disp2	214240
ENSMUSG00000019256	Ahr	11622
ENSMUSG00000042240	Crybb2	12961
ENSMUSG00000079244	Gm5622	434459
ENSMUSG00000015843	Rxrg	20183
ENSMUSG00000019943	Atp2b1	67972
ENSMUSG00000078695	Cisd3	217149
ENSMUSG00000056536	Pign	27392
ENSMUSG00000019944	Rhobtb1	69288
ENSMUSG00000069118	1700008P02Rik	69347
ENSMUSG00000056121	Fez2	225020
ENSMUSG00000041132	N4bp2l1	100637
ENSMUSG00000070448	Vmn2r89	22301
ENSMUSG00000024228	Nudt12	67993
ENSMUSG00000022156	Gzme	14942
ENSMUSG00000029600	Rita1	100764
ENSMUSG00000093938	Evi2b	216984
ENSMUSG00000023926	Rhag	19743
ENSMUSG00000094647	Gm21650	108168524
ENSMUSG00000094647	Gm21650	108168532
ENSMUSG00000094647	Gm21650	108168533
ENSMUSG00000070354	Evi2	101488212
ENSMUSG00000021843	Ktn1	16709
ENSMUSG00000022098	Bmp1	12153
ENSMUSG00000021646	Mccc2	78038
ENSMUSG00000059256	Gzmd	14941
ENSMUSG00000078771	Evi2a	14017
ENSMUSG00000051054	1700014D04Rik	102638268
ENSMUSG00000115507	Vmn1r24	171191
ENSMUSG00000033857	Engase	217364
ENSMUSG00000031286	Glt28d2	320302
ENSMUSG00000030751	Psma1	26440
ENSMUSG00000043986	Spata31d1d	238663
ENSMUSG00000005804	Bloc1s6	18457
ENSMUSG00000029601	Iqcd	75732
ENSMUSG00000000606	Vmn2r88	669149
ENSMUSG00000020037	Rfx4	71137
ENSMUSG00000037139	Myom3	242702
ENSMUSG00000054199	Gon4l	76022
ENSMUSG00000044176	Spink10	328971
ENSMUSG00000047819	Tigd4	403175
ENSMUSG00000018537	Pcgf2	22658
ENSMUSG00000033409	Syce1l	668110
ENSMUSG00000004626	Stxbp2	20911
ENSMUSG00000020716	Nf1	18015
ENSMUSG00000008398	Elk3	13713
ENSMUSG00000020361	Hspa4	15525
ENSMUSG00000074628	Tldc2	383766
ENSMUSG00000053129	Gsx1	14842
ENSMUSG00000045414	1190002N15Rik	68861
ENSMUSG00000060509	Xcr1	23832
ENSMUSG00000115668	Vmn1r25	113865
ENSMUSG00000048794	Cfap100	243538
ENSMUSG00000036186	Fam69b	56279
ENSMUSG00000020015	Cdk17	237459
ENSMUSG00000045103	Dmd	13405
ENSMUSG00000048697	Vmn1r26	171190
ENSMUSG00000004264	Phb2	12034
ENSMUSG00000027339	Rassf2	215653
ENSMUSG00000058258	Idi1	319554
ENSMUSG00000001021	S100a3	20197
ENSMUSG00000034522	Zfp395	380912
ENSMUSG00000029007	Agtrap	11610
ENSMUSG00000024109	Nrxn1	18189
ENSMUSG00000073551	Spink13	100038417
ENSMUSG00000030589	Rasgrp4	233046
ENSMUSG00000027499	Pkia	18767
ENSMUSG00000031129	Slc9a9	331004
ENSMUSG00000023017	Asic1	11419
ENSMUSG00000029161	Cgref1	68567
ENSMUSG00000001020	S100a4	20198
ENSMUSG00000026922	Agpat2	67512
ENSMUSG00000054951	9130008F23Rik	71583
ENSMUSG00000027547	Sall4	99377
ENSMUSG00000078908	Mon1b	270096
ENSMUSG00000096641	Gm904	380845
ENSMUSG00000091043	Glyatl3	435528
ENSMUSG00000060268	Armh1	381544
ENSMUSG00000094559	Cyp2d34	223706
ENSMUSG00000050967	Creg2	263764
ENSMUSG00000034430	Zxdc	80292
ENSMUSG00000023921	Mut	17850
ENSMUSG00000034783	Cd207	246278
ENSMUSG00000040258	Nxph4	104080
ENSMUSG00000027355	Tmco5	67356
ENSMUSG00000033615	Cplx1	12889
ENSMUSG00000059280	Vpreb2	22363
ENSMUSG00000031698	Mylk3	213435
ENSMUSG00000048772	Tmem53	68777
ENSMUSG00000026921	Egfl7	353156
ENSMUSG00000031390	Avpr2	12000
ENSMUSG00000020925	Ccdc43	52715
ENSMUSG00000054136	Adm2	223780
ENSMUSG00000029054	Gabrd	14403
ENSMUSG00000048425	Olfr686	259072
ENSMUSG00000017548	Suz12	52615
ENSMUSG00000023919	Cenpq	83815
ENSMUSG00000042869	Olfr1370	258528
ENSMUSG00000025576	Rbfox3	52897
ENSMUSG00000046275	Tusc5	237858
ENSMUSG00000001761	Smo	319757
ENSMUSG00000027639	Samhd1	56045
ENSMUSG00000090622	A930033H14Rik	320700
ENSMUSG00000038457	Tmem255b	272465
ENSMUSG00000030077	Chl1	12661
ENSMUSG00000045302	Preb	50907
ENSMUSG00000029352	Crybb3	12962
ENSMUSG00000029472	Anapc5	59008
ENSMUSG00000024993	Fam45a	67894
ENSMUSG00000010392	Gosr1	53334
ENSMUSG00000029644	Pdx1	18609
ENSMUSG00000019564	Arid3a	13496
ENSMUSG00000073909	Olfr688	259161
ENSMUSG00000094870	Zfp131	72465
ENSMUSG00000101928	Gm20824	105247282
ENSMUSG00000073907	Olfr689	258745
ENSMUSG00000024076	Vit	74199
ENSMUSG00000025804	Ccr1	12768
ENSMUSG00000034297	Med13	327987
ENSMUSG00000029227	Fip1l1	66899
ENSMUSG00000040284	Gzmg	14944
ENSMUSG00000033106	Slc7a6os	66432
ENSMUSG00000031451	Gas6	14456
ENSMUSG00000091183	Gm5141	380850
ENSMUSG00000034777	Vax2	24113
ENSMUSG00000074734	4933416C03Rik	619332
ENSMUSG00000038240	Pdss2	71365
ENSMUSG00000027854	Sike1	66641
ENSMUSG00000000567	Sox9	20682
ENSMUSG00000096898	Gm20867	100041256
ENSMUSG00000096898	Gm20867	100861743
ENSMUSG00000096898	Gm20867	100862360
ENSMUSG00000096898	Gm20867	108168574
ENSMUSG00000096898	Gm20867	108168596
ENSMUSG00000031364	Grpr	14829
ENSMUSG00000026312	Cdh7	241201
ENSMUSG00000094918	Gm8765	667693
ENSMUSG00000035522	Tsga8	100502723
ENSMUSG00000046000	Naa11	97243
ENSMUSG00000059263	Usp47	74996
ENSMUSG00000031590	Frg1	14300
ENSMUSG00000028197	Col24a1	71355
ENSMUSG00000064039	Ccr1l1	12770
ENSMUSG00000026417	Pigr	18703
ENSMUSG00000060098	Prmt7	214572
ENSMUSG00000037129	Tmprss13	214531
ENSMUSG00000042256	Ptchd4	627626
ENSMUSG00000031668	Eif2ak3	13666
ENSMUSG00000018068	Ints2	70422
ENSMUSG00000035448	Ccr3	12771
ENSMUSG00000035042	Ccl5	20304
ENSMUSG00000032988	Slc16a8	57274
ENSMUSG00000049103	Ccr2	12772
ENSMUSG00000043972	Opn5	353344
ENSMUSG00000035620	Ric8b	237422
ENSMUSG00000005803	Sqor	59010
ENSMUSG00000024298	Zfp871	208292
ENSMUSG00000021456	Fbp2	14120
ENSMUSG00000024077	Strn	268980
ENSMUSG00000022097	Sftpc	20389
ENSMUSG00000068206	Pick1	18693
ENSMUSG00000069744	Psmb3	26446
ENSMUSG00000085925	Rtl1	353326
ENSMUSG00000035790	Cep19	66994
ENSMUSG00000039419	Cntnap2	66797
ENSMUSG00000030942	Thumpd1	233802
ENSMUSG00000026955	Sapcd2	72080
ENSMUSG00000019122	Ccl9	20308
ENSMUSG00000022404	Slc25a17	20524
ENSMUSG00000093865	Lrit3	242235
ENSMUSG00000042708	Shcbp1l	71836
ENSMUSG00000031906	Smpd3	58994
ENSMUSG00000046733	Gprc5a	232431
ENSMUSG00000028012	Rrh	20132
ENSMUSG00000028967	Errfi1	74155
ENSMUSG00000035754	Wdr18	216156
ENSMUSG00000041629	Fam104a	28081
ENSMUSG00000030098	Grip2	243547
ENSMUSG00000041245	Wnk3	279561
ENSMUSG00000018661	Cog1	16834
ENSMUSG00000055202	Zfp811	240063
ENSMUSG00000083695	Rnf138rt1	74264
ENSMUSG00000057173	Rfx8	619289
ENSMUSG00000023918	Adgrf4	78249
ENSMUSG00000022613	Miox	56727
ENSMUSG00000024969	Mark2	13728
ENSMUSG00000019927	Ube2d1	216080
ENSMUSG00000095253	Zfp799	240064
ENSMUSG00000071522	Olfr263	18341
ENSMUSG00000048915	Efna5	13640
ENSMUSG00000030325	Klrb1c	17059
ENSMUSG00000020926	Adam11	11488
ENSMUSG00000062683	Atp5g2	67942
ENSMUSG00000044792	Isca1	69046
ENSMUSG00000031776	Arl2bp	107566
ENSMUSG00000005533	Igf1r	16001
ENSMUSG00000030205	Gprc5d	93746
ENSMUSG00000002992	Apoc2	11813
ENSMUSG00000057098	Ebf1	13591
ENSMUSG00000020841	Cpd	12874
ENSMUSG00000027551	Zfp64	22722
ENSMUSG00000017802	Retreg3	67998
ENSMUSG00000050553	Gk2	14626
ENSMUSG00000020515	Cnot8	69125
ENSMUSG00000074336	Apoc4	11425
ENSMUSG00000018547	Pip4k2b	108083
ENSMUSG00000034810	Scn7a	20272
ENSMUSG00000109350	Gm44805	105886299
ENSMUSG00000027656	Wisp2	22403
ENSMUSG00000018927	Ccl6	20305
ENSMUSG00000079298	Klrb1b	80782
ENSMUSG00000035248	Tut7	214290
ENSMUSG00000002104	Rapsn	19400
ENSMUSG00000040899	Ccr6	12458
ENSMUSG00000025262	Fam120c	207375
ENSMUSG00000024188	Luc7l	66978
ENSMUSG00000023079	Gtf2ird1	57080
ENSMUSG00000001521	Tulp3	22158
ENSMUSG00000013858	Tmem259	216157
ENSMUSG00000029646	Cdx2	12591
ENSMUSG00000003526	Prodh	19125
ENSMUSG00000043262	Uevld	54122
ENSMUSG00000038214	Bend3	331623
ENSMUSG00000039860	Srrm3	58212
ENSMUSG00000058186	Zfp980	100041379
ENSMUSG00000045731	Pnoc	18155
ENSMUSG00000050266	Olfr690	56860
ENSMUSG00000026535	Ifi202b	26388
ENSMUSG00000061759	Armt1	73419
ENSMUSG00000094282	Cfap73	546886
ENSMUSG00000030206	Gsg1	14840
ENSMUSG00000020689	Itgb3	16416
ENSMUSG00000029599	Ddx54	71990
ENSMUSG00000028010	Gar1	68147
ENSMUSG00000024330	Col11a2	12815
ENSMUSG00000045474	Olfr1368	258527
ENSMUSG00000055194	Actbl2	238880
ENSMUSG00000035238	Kcnk15	241769
ENSMUSG00000023965	Fbxl17	50758
ENSMUSG00000015443	Gzmn	245839
ENSMUSG00000031367	Ap1s2	108012
ENSMUSG00000026686	Lmx1a	110648
ENSMUSG00000029655	N4bp2l2	381695
ENSMUSG00000038250	Usp38	74841
ENSMUSG00000028266	Lmo4	16911
ENSMUSG00000029228	Lnx1	16924
ENSMUSG00000041654	Slc39a11	69806
ENSMUSG00000015441	Gzmf	14943
ENSMUSG00000032745	Gpbp1	73274
ENSMUSG00000059336	Slc14a1	108052
ENSMUSG00000010086	Rnf112	22671
ENSMUSG00000079227	Ccr5	12774
ENSMUSG00000022219	Cideb	12684
ENSMUSG00000019797	1700021F05Rik	67851
ENSMUSG00000051896	Tex37	74221
ENSMUSG00000039728	Slc6a5	104245
ENSMUSG00000050035	Fhl4	14202
ENSMUSG00000074764	Sel1l2	228684
ENSMUSG00000032606	Nicn1	66257
ENSMUSG00000075543	Urad	231903
ENSMUSG00000019297	Nop9	67842
ENSMUSG00000035745	Grin3b	170483
ENSMUSG00000025737	Wdr24	268933
ENSMUSG00000036934	4921524J17Rik	66714
ENSMUSG00000090035	Galnt4	14426
ENSMUSG00000049038	Mterf2	74238
ENSMUSG00000019952	Poc1b	382406
ENSMUSG00000043948	Olfr691	259063
ENSMUSG00000055874	Foxi3	232077
ENSMUSG00000060935	Tmem263	103266
ENSMUSG00000030207	Fam234b	74525
ENSMUSG00000021326	Trim27	19720
ENSMUSG00000068823	Csde1	229663
ENSMUSG00000040649	Rimklb	108653
ENSMUSG00000038462	Uqcrfs1	66694
ENSMUSG00000057899	Adgrf2	435529
ENSMUSG00000049641	Vgll2	215031
ENSMUSG00000035198	Tubg1	103733
ENSMUSG00000062234	Gak	231580
ENSMUSG00000037275	Gemin5	216766
ENSMUSG00000015889	Lta4h	16993
ENSMUSG00000054203	Ifi205	226695
ENSMUSG00000018541	Cwc25	67480
ENSMUSG00000041353	Tmem29	382245
ENSMUSG00000090641	Zfp712	78251
ENSMUSG00000058952	Cfi	12630
ENSMUSG00000028857	Tmem222	52174
ENSMUSG00000031833	Mast3	546071
ENSMUSG00000035226	Rims4	241770
ENSMUSG00000020038	Cry1	12952
ENSMUSG00000044365	Cxxc4	319478
ENSMUSG00000095325	Zfp870	240066
ENSMUSG00000096284	Tcstv1	54382
ENSMUSG00000058883	Zfp708	432769
ENSMUSG00000021696	Elovl7	74559
ENSMUSG00000061665	Cd2ap	12488
ENSMUSG00000047139	Cd24a	12484
ENSMUSG00000031996	Aplp2	11804
ENSMUSG00000029778	Adcyap1r1	11517
ENSMUSG00000000127	Fer	14158
ENSMUSG00000063952	Brpf3	268936
ENSMUSG00000034413	Neurl1b	240055
ENSMUSG00000078537	B020031M17Rik	333467
ENSMUSG00000109561	Ankrd31	625662
ENSMUSG00000074824	Rslcan18	432770
ENSMUSG00000039414	Heatr5b	320473
ENSMUSG00000046697	Enpp7	238011
ENSMUSG00000079186	Gzmc	14940
ENSMUSG00000024223	Armc12	67645
ENSMUSG00000047904	Sstr2	20606
ENSMUSG00000024055	Cyp4f13	170716
ENSMUSG00000022114	Spry2	24064
ENSMUSG00000029338	Antxr2	71914
ENSMUSG00000033350	Chst2	54371
ENSMUSG00000025736	Jmjd8	72106
ENSMUSG00000053399	Adamts18	208936
ENSMUSG00000039851	4932438H23Rik	74387
ENSMUSG00000001023	S100a5	20199
ENSMUSG00000049658	Bdp1	544971
ENSMUSG00000020154	Ptprb	19263
ENSMUSG00000042699	Dhx9	13211
ENSMUSG00000030590	Fam98c	73833
ENSMUSG00000006522	Itih3	16426
ENSMUSG00000021395	Spin1	20729
ENSMUSG00000040249	Lrp1	16971
ENSMUSG00000022433	Csnk1e	27373
ENSMUSG00000020690	Efcab3	70894
ENSMUSG00000023915	Tnfrsf21	94185
ENSMUSG00000020096	Tbata	65971
ENSMUSG00000001025	S100a6	20200
ENSMUSG00000073906	Olfr692	258352
ENSMUSG00000026514	Cnih3	72978
ENSMUSG00000018543	1700001P01Rik	72215
ENSMUSG00000052544	St6galnac3	20447
ENSMUSG00000019960	Dusp6	67603
ENSMUSG00000071415	Rpl23	65019
ENSMUSG00000071415	Rpl23	100044627
ENSMUSG00000071415	Rpl23	100862455
ENSMUSG00000027999	Pla2g12a	66350
ENSMUSG00000038011	Dnah10	56087
ENSMUSG00000111863	Olfr347	258945
ENSMUSG00000062778	Chia1	81600
ENSMUSG00000078490	Cfap74	544678
ENSMUSG00000000982	Ccl3	20302
ENSMUSG00000063903	Klk1	16612
ENSMUSG00000041293	Adgrf1	77596
ENSMUSG00000015335	Zdhhc12	66220
ENSMUSG00000061039	Olfr920	258783
ENSMUSG00000020017	Hal	15109
ENSMUSG00000063698	Sfxn4	94281
ENSMUSG00000045007	Tubg2	103768
ENSMUSG00000049926	Olfr921	258778
ENSMUSG00000020176	Grb10	14783
ENSMUSG00000095609	Gm21188	100861753
ENSMUSG00000070324	Fbxw22	382156
ENSMUSG00000024548	Setbp1	240427
ENSMUSG00000019942	Cdk1	12534
ENSMUSG00000030116	Mfap5	50530
ENSMUSG00000056492	Adgrf5	224792
ENSMUSG00000026785	Pkn3	263803
ENSMUSG00000054934	Kcnmb4	58802
ENSMUSG00000035310	Lin54	231506
ENSMUSG00000024190	Dusp1	19252
ENSMUSG00000020042	Btbd11	74007
ENSMUSG00000050625	Ccdc121	403180
ENSMUSG00000041623	D11Wsu47e	276852
ENSMUSG00000027022	Xirp2	241431
ENSMUSG00000020691	Mettl2	52686
ENSMUSG00000043911	Olfr922	258777
ENSMUSG00000031004	Mki67	17345
ENSMUSG00000034520	Gjc1	14615
ENSMUSG00000030235	Slco1c1	58807
ENSMUSG00000018727	Cpsf4l	52670
ENSMUSG00000021432	Slc35b3	108652
ENSMUSG00000052534	Pbx1	18514
ENSMUSG00000004266	Ptpn6	15170
ENSMUSG00000038366	Lasp1	16796
ENSMUSG00000044798	Olfr923	258812
ENSMUSG00000022031	Elp3	74195
ENSMUSG00000046934	Csl	71832
ENSMUSG00000032504	Pdcd6ip	18571
ENSMUSG00000017561	Crlf3	54394
ENSMUSG00000023861	Mpc1	55951
ENSMUSG00000025577	Cbx2	12416
ENSMUSG00000018930	Ccl4	20303
ENSMUSG00000057229	Dmac2	66349
ENSMUSG00000050668	Gpatch11	53951
ENSMUSG00000032295	Man2c1	73744
ENSMUSG00000020839	Tmigd1	66601
ENSMUSG00000025578	Cbx8	30951
ENSMUSG00000002489	Tiam1	21844
ENSMUSG00000041598	Cdc42ep4	56699
ENSMUSG00000062103	Olfr924	404322
ENSMUSG00000020928	Higd1b	75689
ENSMUSG00000038148	Cldn16	114141
ENSMUSG00000091387	Gcnt4	218476
ENSMUSG00000039989	Cbx4	12418
ENSMUSG00000048668	Rhno1	72440
ENSMUSG00000037710	Cisd1	52637
ENSMUSG00000039232	Stx11	74732
ENSMUSG00000006998	Psmd2	21762
ENSMUSG00000052075	1700029F12Rik	66479
ENSMUSG00000023018	Smarcd1	83797
ENSMUSG00000020694	Tlk2	24086
ENSMUSG00000053600	Zfp472	224691
ENSMUSG00000027997	Casp6	12368
ENSMUSG00000026012	Cd28	12487
ENSMUSG00000060733	Ipmk	69718
ENSMUSG00000069805	Fbp1	14121
ENSMUSG00000018326	Ywhab	54401
ENSMUSG00000000320	Alox12	11684
ENSMUSG00000004665	Cnn2	12798
ENSMUSG00000039976	Tbc1d16	207592
ENSMUSG00000024079	Eif2ak2	19106
ENSMUSG00000091972	Tmem207	100043057
ENSMUSG00000030365	Clec2i	93675
ENSMUSG00000031266	Gla	11605
ENSMUSG00000042474	Fcmr	69169
ENSMUSG00000042817	Flt3	14255
ENSMUSG00000004951	Hspb1	15507
ENSMUSG00000031170	Slc38a5	209837
ENSMUSG00000020166	Cnot2	72068
ENSMUSG00000038045	Sult6b1	73671
ENSMUSG00000040151	Hs2st1	23908
ENSMUSG00000023914	Mep1a	17287
ENSMUSG00000039963	Ccdc40	207607
ENSMUSG00000031700	Gpt2	108682
ENSMUSG00000030236	Slco1b2	28253
ENSMUSG00000015890	Amdhd1	71761
ENSMUSG00000024083	Pja2	224938
ENSMUSG00000051804	Adam6b	238405
ENSMUSG00000024224	Clpsl2	328788
ENSMUSG00000090164	BC035044	232406
ENSMUSG00000025733	Rhot2	214952
ENSMUSG00000054582	Pabpc1l	381404
ENSMUSG00000031452	1700029H14Rik	66501
ENSMUSG00000033837	Foxh1	14106
ENSMUSG00000044465	Fam160a2	74349
ENSMUSG00000025280	Polr3a	218832
ENSMUSG00000030643	Rab30	75985
ENSMUSG00000032112	Trappc4	60409
ENSMUSG00000054474	Thnsl2	232078
ENSMUSG00000074182	Znhit6	229937
ENSMUSG00000027340	Slc23a2	54338
ENSMUSG00000036168	Ccdc38	237465
ENSMUSG00000053950	Adnp2	240442
ENSMUSG00000033295	Ptprf	19268
ENSMUSG00000035722	Abca7	27403
ENSMUSG00000068205	Macrod2	72899
ENSMUSG00000024225	Clps	109791
ENSMUSG00000084927	Gm5724	435927
ENSMUSG00000047667	Olfr26	18324
ENSMUSG00000044052	Ccr10	12777
ENSMUSG00000043923	Ccdc84	382073
ENSMUSG00000031651	Triml1	244448
ENSMUSG00000035172	Plekhh3	217198
ENSMUSG00000021697	Depdc1b	218581
ENSMUSG00000030237	Slco1a4	28250
ENSMUSG00000022113	Trim52	212085
ENSMUSG00000045381	Olfr433	258712
ENSMUSG00000051391	Ywhag	22628
ENSMUSG00000031370	Zrsr2	22184
ENSMUSG00000091937	Gm3646	100042065
ENSMUSG00000074062	Fbxw16	320083
ENSMUSG00000020018	Snrpf	69878
ENSMUSG00000091490	Triml2	622117
ENSMUSG00000047048	Olfr432	258711
ENSMUSG00000006269	Atp6v1b1	110935
ENSMUSG00000040195	Nemp1	210035
ENSMUSG00000074829	2010315B03Rik	630836
ENSMUSG00000054252	Fgfr3	14184
ENSMUSG00000024334	H2-Oa	15001
ENSMUSG00000039676	Capsl	75568
ENSMUSG00000031701	Dnaja2	56445
ENSMUSG00000051379	Flrt3	71436
ENSMUSG00000024581	Napg	108123
ENSMUSG00000050134	Olfr430	258713
ENSMUSG00000062691	Cebpzos	68554
ENSMUSG00000073434	Wdr90	106618
ENSMUSG00000019767	Ccdc170	100504234
ENSMUSG00000037072	Selenof	93684
ENSMUSG00000032769	Trpa1	277328
ENSMUSG00000029848	Stra8	20899
ENSMUSG00000032607	Amt	434437
